image_id,image_path,classes,organ,classes_clean,instruction
1973,1_Colon_fold_1_1973_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Segment and classify zones of Colon showing Inflammatory and Connective_Soft_tissue and Neoplastic.
1974,1_Colon_fold_1_1974_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Indicate where Inflammatory and Connective_Soft_tissue and Neoplastic alters normal histology of Colon.
1975,1_Colon_fold_1_1975_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Flag abnormal density areas in Colon associated with Inflammatory and Connective_Soft_tissue and Neoplastic.
1976,1_Colon_fold_1_1976_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,This Colon example shows Inflammatory and Connective_Soft_tissue and Neoplastic.
1977,1_Colon_fold_1_1977_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Trace glandular changes in Colon under Inflammatory and Connective_Soft_tissue and Neoplastic.
1978,1_Colon_fold_1_1978_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,The specimen from the Colon demonstrates Neoplastic and Inflammatory and Connective_Soft_tissue.
1979,1_Colon_fold_1_1979_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,This Colon belongs under Inflammatory and Connective_Soft_tissue and Neoplastic.
1980,1_Colon_fold_1_1980_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,What is the diagnostic label of this Colon? Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1981,1_Colon_fold_1_1981_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The specimen from the Colon demonstrates Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1982,1_Colon_fold_1_1982_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Diagnostic interpretation highlights Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue within the Colon.
1983,1_Colon_fold_1_1983_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Highlight diagnostic features of Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic in the Colon.
1984,1_Colon_fold_1_1984_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The Colon section has Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1985,1_Colon_fold_1_1985_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Indicate micro-lesions inside Colon related to Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1986,1_Colon_fold_1_1986_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The Colon demonstrates pathological findings of Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1987,1_Colon_fold_1_1987_img.png,Inflammatory;Epithelial;Neoplastic,Colon,Inflammatory and Epithelial and Neoplastic,Indicate zones of Inflammatory and Epithelial and Neoplastic detected in the Colon tissue sample.
1988,1_Colon_fold_1_1988_img.png,Inflammatory;Epithelial;Neoplastic;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue,Highlight regions in the Colon suggestive of Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue.
1989,1_Colon_fold_1_1989_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,"Under the microscope, the Colon reveals Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic."
1990,1_Colon_fold_1_1990_img.png,Inflammatory;Epithelial;Neoplastic;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue,You can observe Inflammatory and Epithelial and Neoplastic and Connective_Soft_tissue in the Colon.
1991,1_Colon_fold_1_1991_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Histological study of the Colon reveals Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
1992,1_Colon_fold_1_1992_img.png,Inflammatory;Epithelial;Neoplastic;Dead,Colon,Inflammatory and Epithelial and Neoplastic and Dead,The Colon histology demonstrates clear evidence of Inflammatory and Epithelial and Neoplastic and Dead.
1993,1_Colon_fold_1_1993_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic;Dead,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic and Dead,The Colon picture points to Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic and Dead.
1994,1_Colon_fold_1_1994_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Dead,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic and Dead,Observe the Colon image and classify it under Inflammatory and Connective_Soft_tissue and Neoplastic and Dead.
1995,1_Colon_fold_1_1995_img.png,Inflammatory;Epithelial;Neoplastic;Dead;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Neoplastic and Dead and Connective_Soft_tissue,Highlight regions in the Colon that exhibit Inflammatory and Epithelial and Neoplastic and Dead and Connective_Soft_tissue patterns.
1996,1_Colon_fold_1_1996_img.png,Inflammatory;Epithelial;Dead;Neoplastic;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Dead and Neoplastic and Connective_Soft_tissue,Determine whether the Colon image contains indications of Inflammatory and Epithelial and Dead and Neoplastic and Connective_Soft_tissue.
1997,1_Colon_fold_1_1997_img.png,Inflammatory;Epithelial;Neoplastic;Dead;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Neoplastic and Dead and Connective_Soft_tissue,Mark the classesd Colon areas characteristic of Inflammatory and Epithelial and Neoplastic and Dead and Connective_Soft_tissue.
1998,1_Colon_fold_1_1998_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Indicate where Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic alters normal histology of Colon.
1999,1_Colon_fold_1_1999_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,This Colon instance has Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
2000,1_Colon_fold_1_2000_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,The Colon is histologically characterized by Inflammatory and Connective_Soft_tissue and Neoplastic.
2001,1_Colon_fold_1_2001_img.png,Epithelial;Connective_Soft_tissue,Colon,Epithelial and Connective_Soft_tissue,The sample of Colon confirms Epithelial and Connective_Soft_tissue.
2002,1_Colon_fold_1_2002_img.png,Epithelial;Inflammatory;Connective_Soft_tissue,Colon,Epithelial and Inflammatory and Connective_Soft_tissue,The Colon appears to show Epithelial and Inflammatory and Connective_Soft_tissue.
2003,1_Colon_fold_1_2003_img.png,Inflammatory;Connective_Soft_tissue,Colon,Inflammatory and Connective_Soft_tissue,The Colon indicates Inflammatory and Connective_Soft_tissue.
2004,1_Colon_fold_1_2004_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,Trace suspected neoplastic margins in Colon for Inflammatory and Epithelial and Connective_Soft_tissue.
2005,1_Colon_fold_1_2005_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Label inflammation-driven areas of Colon consistent with Inflammatory and Connective_Soft_tissue and Neoplastic.
2006,1_Colon_fold_1_2006_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,This Colon is described as Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2007,1_Colon_fold_1_2007_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Colon,Neoplastic and Connective_Soft_tissue and Inflammatory,Microscopy confirms Neoplastic and Connective_Soft_tissue and Inflammatory in the Colon.
2008,1_Colon_fold_1_2008_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The Colon indicates Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
2009,1_Colon_fold_1_2009_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,Focus on Neoplastic and Inflammatory and Connective_Soft_tissue present in the provided Colon image.
2010,1_Colon_fold_1_2010_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,The Colon is affected histologically by Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic.
2011,1_Colon_fold_1_2011_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Which of the following does this Colon belong to? Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2012,1_Colon_fold_1_2012_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Identify Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic within the Colon tissue.
2013,1_Colon_fold_1_2013_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Delineate the Colon areas demonstrating Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic-like changes.
2014,1_Colon_fold_1_2014_img.png,Epithelial;Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue,Circle structural damage in Colon seen with Epithelial and Neoplastic and Inflammatory and Connective_Soft_tissue.
2015,1_Colon_fold_1_2015_img.png,Epithelial;Neoplastic;Connective_Soft_tissue,Colon,Epithelial and Neoplastic and Connective_Soft_tissue,Examination reveals Epithelial and Neoplastic and Connective_Soft_tissue in the Colon sample.
2016,1_Colon_fold_1_2016_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,The Colon reveals pathological changes of Inflammatory and Connective_Soft_tissue and Neoplastic.
2017,1_Colon_fold_1_2017_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Histopathology reveals Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic affecting the Colon.
2018,1_Colon_fold_1_2018_img.png,Epithelial;Neoplastic;Connective_Soft_tissue,Colon,Epithelial and Neoplastic and Connective_Soft_tissue,Circle proliferative activity zones inside Colon.
2019,1_Colon_fold_1_2019_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,"Here, Neoplastic and Inflammatory and Connective_Soft_tissue are seen in the Colon."
2020,1_Colon_fold_1_2020_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Connective_Soft_tissue,Histological sections of the Colon show Neoplastic and Inflammatory and Connective_Soft_tissue.
2021,1_Colon_fold_1_2021_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,This Colon slide is Inflammatory and Connective_Soft_tissue and Neoplastic.
2022,1_Colon_fold_1_2022_img.png,Neoplastic;Inflammatory,Colon,Neoplastic and Inflammatory,This Colon section shows Neoplastic and Inflammatory.
2023,1_Colon_fold_1_2023_img.png,Inflammatory;Connective_Soft_tissue,Colon,Inflammatory and Connective_Soft_tissue,Describe the Inflammatory and Connective_Soft_tissue traits evident in this Colon specimen.
2024,1_Colon_fold_1_2024_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Connective_Soft_tissue and Neoplastic and Inflammatory,Slide preparation from the Colon demonstrates Connective_Soft_tissue and Neoplastic and Inflammatory.
2025,1_Colon_fold_1_2025_img.png,Connective_Soft_tissue,Colon,Connective_Soft_tissue,Histopathology confirms the presence of Connective_Soft_tissue in the Colon.
2026,1_Colon_fold_1_2026_img.png,Inflammatory;Connective_Soft_tissue,Colon,Inflammatory and Connective_Soft_tissue,The Colon shows defining features of Inflammatory and Connective_Soft_tissue.
2027,1_Colon_fold_1_2027_img.png,Connective_Soft_tissue;Neoplastic,Colon,Connective_Soft_tissue and Neoplastic,Recognize the class of this Colon: Connective_Soft_tissue and Neoplastic.
2028,1_Colon_fold_1_2028_img.png,Connective_Soft_tissue;Neoplastic,Colon,Connective_Soft_tissue and Neoplastic,Segment and tag Colon anomalies suggestive of Connective_Soft_tissue and Neoplastic.
2029,1_Colon_fold_1_2029_img.png,Connective_Soft_tissue;Neoplastic,Colon,Connective_Soft_tissue and Neoplastic,Delineate the pattern of Connective_Soft_tissue and Neoplastic in the Colon.
2030,1_Colon_fold_1_2030_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Connective_Soft_tissue and Neoplastic and Inflammatory,The Colon reveals pathological changes of Connective_Soft_tissue and Neoplastic and Inflammatory.
2031,1_Colon_fold_1_2031_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Circle cellular-level anomalies in Colon for Inflammatory and Connective_Soft_tissue and Neoplastic.
2032,1_Colon_fold_1_2032_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Observe the Colon image and classify it under Inflammatory and Connective_Soft_tissue and Neoplastic.
2033,1_Colon_fold_1_2033_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Delineate tissue abnormalities inside the Colon for Inflammatory and Connective_Soft_tissue and Neoplastic.
2034,1_Colon_fold_1_2034_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Connective_Soft_tissue and Neoplastic and Inflammatory,Tissue sections from the Colon indicate Connective_Soft_tissue and Neoplastic and Inflammatory.
2035,1_Colon_fold_1_2035_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Connective_Soft_tissue and Neoplastic and Inflammatory,Circle cellular-level anomalies in Colon for Connective_Soft_tissue and Neoplastic and Inflammatory.
2036,1_Colon_fold_1_2036_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Colon,Connective_Soft_tissue and Inflammatory and Epithelial,The Colon section is diagnostic for Connective_Soft_tissue and Inflammatory and Epithelial.
2037,1_Colon_fold_1_2037_img.png,Connective_Soft_tissue;Neoplastic;Inflammatory;Epithelial,Colon,Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial,Identify and segment suspicious areas of Colon with Connective_Soft_tissue and Neoplastic and Inflammatory and Epithelial changes.
2038,1_Colon_fold_1_2038_img.png,Inflammatory;Connective_Soft_tissue;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Epithelial,The Colon looks like Inflammatory and Connective_Soft_tissue and Epithelial.
2039,1_Colon_fold_1_2039_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,"Under the microscope, the Colon reveals Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial."
2040,1_Colon_fold_1_2040_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,Delineate microscopic pathology in Colon for Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial.
2041,1_Colon_fold_1_2041_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,The Colon biopsy demonstrates Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial.
2042,1_Colon_fold_1_2042_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Connective_Soft_tissue and Neoplastic,Mark critical abnormalities in Colon reflecting Inflammatory and Connective_Soft_tissue and Neoplastic.
2043,1_Colon_fold_1_2043_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,The Colon biopsy slides demonstrate Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2044,1_Colon_fold_1_2044_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Carefully outline the Colon regions involved with Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2045,1_Colon_fold_1_2045_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Mark the Colon areas where Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory is apparent.
2046,1_Colon_fold_1_2046_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Sections examined from the Colon indicate Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2047,1_Colon_fold_1_2047_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,The Colon clearly contains Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2048,1_Colon_fold_1_2048_img.png,Inflammatory;Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic,Indicate early signs of Inflammatory and Epithelial and Connective_Soft_tissue and Neoplastic spread in the Colon.
2049,1_Colon_fold_1_2049_img.png,Epithelial;Connective_Soft_tissue;Neoplastic,Colon,Epithelial and Connective_Soft_tissue and Neoplastic,Pathological features of the Colon show Epithelial and Connective_Soft_tissue and Neoplastic.
2050,1_Colon_fold_1_2050_img.png,Epithelial;Connective_Soft_tissue;Inflammatory;Neoplastic,Colon,Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic,Which of the following does this Colon belong to? Epithelial and Connective_Soft_tissue and Inflammatory and Neoplastic.
2051,1_Colon_fold_1_2051_img.png,Epithelial;Connective_Soft_tissue;Neoplastic;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory,Findings within the Colon are consistent with Epithelial and Connective_Soft_tissue and Neoplastic and Inflammatory.
2052,1_Colon_fold_1_2052_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Inflammatory,We see Epithelial and Connective_Soft_tissue and Inflammatory in the Colon.
2053,1_Colon_fold_1_2053_img.png,Inflammatory;Epithelial;Connective_Soft_tissue,Colon,Inflammatory and Epithelial and Connective_Soft_tissue,Identify this Colon case and label it with Inflammatory and Epithelial and Connective_Soft_tissue.
2054,1_Colon_fold_1_2054_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Inflammatory,Mark pathology-consistent structural distortions in Colon.
2055,1_Colon_fold_1_2055_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Inflammatory,Trace abnormal pathology centers in Colon.
2056,1_Colon_fold_1_2056_img.png,Epithelial;Connective_Soft_tissue;Inflammatory,Colon,Epithelial and Connective_Soft_tissue and Inflammatory,Observe the Colon image and classify it under Epithelial and Connective_Soft_tissue and Inflammatory.
2057,1_Colon_fold_1_2057_img.png,Neoplastic;Dead;Connective_Soft_tissue;Inflammatory,Colon,Neoplastic and Dead and Connective_Soft_tissue and Inflammatory,Delineate the pattern of Neoplastic and Dead and Connective_Soft_tissue and Inflammatory in the Colon.
2058,1_Colon_fold_1_2058_img.png,Neoplastic;Dead;Inflammatory;Connective_Soft_tissue,Colon,Neoplastic and Dead and Inflammatory and Connective_Soft_tissue,This image of the Colon has Neoplastic and Dead and Inflammatory and Connective_Soft_tissue.
2059,1_Colon_fold_1_2059_img.png,Neoplastic;Inflammatory;Dead;Epithelial;Connective_Soft_tissue,Colon,Neoplastic and Inflammatory and Dead and Epithelial and Connective_Soft_tissue,Morphology of the Colon is compatible with Neoplastic and Inflammatory and Dead and Epithelial and Connective_Soft_tissue.
2060,1_Esophagus_fold_1_2060_img.png,Neoplastic;Connective_Soft_tissue;Epithelial;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Epithelial and Inflammatory,This Esophagus is categorized under Neoplastic and Connective_Soft_tissue and Epithelial and Inflammatory.
2061,1_Esophagus_fold_1_2061_img.png,Neoplastic;Epithelial,Esophagus,Neoplastic and Epithelial,Examination of the Esophagus tissue indicates Neoplastic and Epithelial.
2062,1_Esophagus_fold_1_2062_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Microscopy confirms Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue in the Esophagus.
2063,1_Esophagus_fold_1_2063_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,What is the diagnostic label of this Esophagus? Neoplastic and Inflammatory and Connective_Soft_tissue.
2064,1_Esophagus_fold_1_2064_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,This Esophagus example corresponds to Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue.
2065,1_Esophagus_fold_1_2065_img.png,Neoplastic;Inflammatory;Epithelial;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue,Does this Esophagus tissue match Neoplastic and Inflammatory and Epithelial and Connective_Soft_tissue?
2066,1_Esophagus_fold_1_2066_img.png,Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Connective_Soft_tissue and Inflammatory and Epithelial,The Esophagus tissue reveals the presence of Connective_Soft_tissue and Inflammatory and Epithelial.
2067,1_Esophagus_fold_1_2067_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,The Esophagus biopsy specimen shows evidence of Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
2068,1_Esophagus_fold_1_2068_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Mark out the abnormal morphology of Esophagus consistent with Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial.
2069,1_Esophagus_fold_1_2069_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue and Epithelial,Mark pathological tissue heterogeneity inside Esophagus.
2070,1_Esophagus_fold_1_2070_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial,The biopsy from the Esophagus shows Neoplastic and Connective_Soft_tissue and Inflammatory and Epithelial.
2071,1_Esophagus_fold_1_2071_img.png,Neoplastic;Dead;Connective_Soft_tissue;Inflammatory;Epithelial,Esophagus,Neoplastic and Dead and Connective_Soft_tissue and Inflammatory and Epithelial,Annotate abnormal clusters inside Esophagus linked to Neoplastic and Dead and Connective_Soft_tissue and Inflammatory and Epithelial.
2072,1_Esophagus_fold_1_2072_img.png,Neoplastic;Connective_Soft_tissue;Epithelial,Esophagus,Neoplastic and Connective_Soft_tissue and Epithelial,Classify this Esophagus image into its respective category: Neoplastic and Connective_Soft_tissue and Epithelial.
2073,1_Esophagus_fold_1_2073_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Map classesd tissue distribution in the Esophagus for Neoplastic and Inflammatory and Connective_Soft_tissue.
2074,1_Esophagus_fold_1_2074_img.png,Neoplastic;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Connective_Soft_tissue and Inflammatory,The Esophagus is found to contain Neoplastic and Connective_Soft_tissue and Inflammatory.
2075,1_Esophagus_fold_1_2075_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,Provide the correct category for this Esophagus: Neoplastic and Inflammatory and Connective_Soft_tissue.
2076,1_Esophagus_fold_1_2076_img.png,Neoplastic;Inflammatory;Dead;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Dead and Connective_Soft_tissue,This is a Esophagus image. What is its label? Neoplastic and Inflammatory and Dead and Connective_Soft_tissue.
2077,1_Esophagus_fold_1_2077_img.png,Neoplastic;Inflammatory;Connective_Soft_tissue,Esophagus,Neoplastic and Inflammatory and Connective_Soft_tissue,"For this Esophagus, identify the proper class: Neoplastic and Inflammatory and Connective_Soft_tissue."
2078,1_Esophagus_fold_1_2078_img.png,Neoplastic;Dead;Connective_Soft_tissue;Inflammatory,Esophagus,Neoplastic and Dead and Connective_Soft_tissue and Inflammatory,The Esophagus specimen exhibits Neoplastic and Dead and Connective_Soft_tissue and Inflammatory.
2079,1_Esophagus_fold_1_2079_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Esophagus,Inflammatory and Connective_Soft_tissue and Neoplastic,The Esophagus specimen exhibits Inflammatory and Connective_Soft_tissue and Neoplastic.
2080,1_Esophagus_fold_1_2080_img.png,Connective_Soft_tissue,Esophagus,Connective_Soft_tissue,Highlight necrotic spread within Esophagus due to Connective_Soft_tissue.
2081,1_Esophagus_fold_1_2081_img.png,Inflammatory;Connective_Soft_tissue,Esophagus,Inflammatory and Connective_Soft_tissue,This Esophagus image can be tagged as Inflammatory and Connective_Soft_tissue.
2082,1_Esophagus_fold_1_2082_img.png,Inflammatory;Connective_Soft_tissue,Esophagus,Inflammatory and Connective_Soft_tissue,Assess if this Esophagus section exhibits Inflammatory and Connective_Soft_tissue markers.
2083,1_Esophagus_fold_1_2083_img.png,Connective_Soft_tissue;Neoplastic,Esophagus,Connective_Soft_tissue and Neoplastic,Locate the Esophagus sections altered by Connective_Soft_tissue and Neoplastic.
2084,1_Esophagus_fold_1_2084_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic;Epithelial,Esophagus,Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial,The Esophagus belongs to the Inflammatory and Connective_Soft_tissue and Neoplastic and Epithelial class.
2085,1_Esophagus_fold_1_2085_img.png,Inflammatory;Connective_Soft_tissue;Neoplastic,Esophagus,Inflammatory and Connective_Soft_tissue and Neoplastic,Highlight the key lesion inside Esophagus linked to Inflammatory and Connective_Soft_tissue and Neoplastic.
